Origin	Destination	Weight1	Weight2	Weight3
ZNF299P	LINC00934	0.6508607	0.7276528	0.8054462
ZNF299P	GMNC	0.60030967	0.74579954	0.86213356
ZNF299P	LPCAT2BP	0.58635086	0.71944445	0.81363636
ZNF299P	ACTR3BP5	0.55942374	0.70119584	0.77198184
ZNF299P	RP11-463J7.2	0.5276218	0.7085758	0.80409855
ZNF299P	HSPD1P15	0.633435	0.74676496	0.8557213
ZNF299P	HSFY1P1	0.55591196	0.72492754	0.8265594
ZNF299P	MAPK6PS2	0.56349003	0.72220224	0.8229657
ZNF299P	RP11-73G16.1	0.5376197	0.77308977	0.90012395
ZNF299P	RP11-107P7.6	0.572222	0.7255962	0.8200786
ZNF299P	RP11-410C4.5	0.5648008	0.73922247	0.84960335
ZNF299P	MTND5P27	0.5673435	0.74095356	0.82106155
ZNF299P	SLC4A1APP2	0.5315125	0.7190987	0.81947005
ZNF299P	RP11-25D10.2	0.54985374	0.755482	0.8383914
ZNF299P	NEK2P2	0.529981	0.77748096	0.85999
ZNF299P	RP5-944M2.3	0.6806315	0.70874053	0.8004507
ZNF299P	RP11-593P24.2	0.5052212	0.71480227	0.80747867
ZNF299P	REG1P	0.59326726	0.72640556	0.7860198
ZNF299P	RP11-342F21.1	0.5723	0.7236051	0.81588197
ZNF299P	OR5H15	0.5803765	0.7972222	0.90181816
ZNF299P	AC105342.1	0.5607618	0.73055553	0.81954545
ZNF299P	PKP4P1	0.5918592	0.76253563	0.8679294
ZNF299P	C16orf97	0.55741066	0.74676496	0.8219983
ZNF299P	CYLC2	0.5708369	0.7037054	0.79477644
ZNF299P	OR2M1P	0.6804874	0.7111111	0.81545454
ZNF299P	SALL1P1	0.621193	0.79906756	0.8777349
ZNF299P	PSMC1P6	0.6387375	0.7192683	0.7863882
ZNF299P	RP11-284A20.2	0.7334092	0.78074425	0.8302933
ZNF299P	LINC00838	0.49747953	0.7044879	0.79913014
ZNF299P	HYALP1	0.621151	0.71189654	0.7901488
ZNF299P	OR4D10	0.63026243	0.70960575	0.79604554
ZNF299P	SLC39A12-AS1	0.5118376	0.71248895	0.82561195
ZNF299P	RP11-316N24.2	0.5616386	0.7353678	0.86412346
ZNF299P	RP11-790J24.2	0.5946884	0.7162067	0.7754226
ZNF299P	RP11-730N24.1	0.6032553	0.738554	0.8315008
ZNF299P	RP11-143A12.3	0.50452435	0.73675984	0.82500684
ZNF299P	LINC01222	0.59583515	0.72336423	0.81299865
ZNF299P	OR12D3	0.55824274	0.71944445	0.81045455
ZNF299P	ZNF536	0.51155174	0.7035718	0.83567166
ZNF299P	ANKRD26P2	0.54386526	0.7008256	0.7800464
ZNF299P	CTD-2351A16.1	0.59104484	0.71319354	0.81194055
ZNF299P	CTC-546K23.1	0.6033008	0.7308732	0.8335298
ZNF299P	AC021451.1	0.5983536	0.71480227	0.8042
ZNF299P	RP11-116O11.1	0.57102096	0.71944445	0.8272727
ZNF299P	RP11-541F9.2	0.61143625	0.8126677	0.91291356
ZNF299P	USP29	0.5046095	0.70017904	0.8079991
ZNF299P	OR4K2	0.61742216	0.7817587	0.8640947
ZNF299P	MTND5P30	0.61337274	0.81069034	0.8983434
ZNF299P	UBTFL11	0.62574595	0.76844907	0.85419714
ZNF299P	AC005176.2	0.5370764	0.72061366	0.8102889
ZNF299P	LINC00967	0.57029814	0.76781267	0.8765293
KLF2P1	POTEF	0.6043707	0.7717847	0.89656746
RP11-459O16.8	RP11-14C10.4	0.51633465	0.71076995	0.83809835
RP11-459O16.8	MIPEPP2	0.52624685	0.70193666	0.8333511
RP11-459O16.8	RP11-714M23.2	0.61184967	0.71773493	0.86258084
RP11-805I24.3	REG1B	0.5852828	0.7120907	0.8082201
RP11-805I24.3	RP11-307A17.2	0.56574976	0.70927316	0.81161743
RP11-805I24.3	RP11-698E18.1	0.6378888	0.7769424	0.89013696
RP11-805I24.3	HSP90AB7P	0.5153026	0.70426065	0.81889176
RP11-805I24.3	LINC01320	0.56055325	0.7016822	0.8500331
RP11-805I24.3	CTC-525D6.3	0.59348863	0.7654597	0.8707339
RP11-805I24.3	RP11-508O18.1	0.5761664	0.8100292	0.902329
RP11-805I24.3	AC013733.4	0.5631989	0.7299278	0.83209485
RP11-805I24.3	LINC00454	0.654079	0.74036145	0.8697411
RP11-805I24.3	RP11-597A11.4	0.5347962	0.71038413	0.83569723
RP11-805I24.3	LA16c-2F2.8	0.53258413	0.74308914	0.8638925
RP11-805I24.3	NUPL1P1	0.582617	0.71255124	0.7991653
RP11-805I24.3	PRDM9	0.64814556	0.80049837	0.8677156
RP11-805I24.3	RP11-19D2.2	0.5598915	0.7038106	0.80662954
RP11-805I24.3	TAS2R2P	0.5539598	0.709765	0.81588894
RP11-805I24.3	RP11-66A2.2	0.5816785	0.7568922	0.86414206
RP11-805I24.3	RP11-36D19.9	0.5698313	0.7420331	0.8483528
RP11-805I24.3	RP11-313I2.5	0.5932079	0.71255124	0.81556284
RP11-805I24.3	RP5-963E22.5	0.565267	0.7268171	0.8564399
RP11-805I24.3	HSPD1P7	0.61429286	0.73878884	0.81015563
RP11-805I24.3	ME2P1	0.6936288	0.7278202	0.82462466
TNFRSF13B	TBC1D27	0.62556034	0.7723881	0.92416304
TNFRSF13B	BLK	0.57896435	0.755128	0.8983462
HNF4A	KRT18P43	0.512864	0.70777196	0.82742167
RP1-172B20.6	C10orf126	0.6006676	0.751558	0.88359743
RP1-172B20.6	ICE2P2	0.59083843	0.7738815	0.8872187
RP1-172B20.6	ACTR3BP5	0.5713724	0.7099556	0.8305963
RP1-172B20.6	HSFY1P1	0.5633686	0.70395315	0.8364283
RP1-172B20.6	LINC00836	0.648869	0.7644671	0.8374929
RP1-172B20.6	RP11-21L1.1	0.5448217	0.7021306	0.795041
RP1-172B20.6	RP11-25D10.2	0.5863443	0.7451731	0.8659307
RP1-172B20.6	RP4-800O15.2	0.6430566	0.74411684	0.85931337
RP1-172B20.6	FMO9P	0.5108605	0.72535384	0.8482574
RP1-172B20.6	SLC34A1	0.56627566	0.7827094	0.9055114
RP1-172B20.6	SALL1P1	0.5820491	0.7236519	0.84484327
RP1-172B20.6	VN1R7P	0.591066	0.7021306	0.81478244
RP1-172B20.6	AC073055.2	0.583699	0.7149389	0.80857676
RP1-172B20.6	PNPT1P2	0.57387197	0.71909195	0.819108
RP1-172B20.6	RP11-65D24.2	0.55175906	0.71089494	0.84070617
RP1-172B20.6	RP11-234O6.2	0.5924868	0.7468464	0.8401935
RP1-172B20.6	LINC00661	0.5984421	0.7165688	0.8574062
CH17-360D5.2	ANXA8	0.586956	0.7078071	0.86700344
NLRP5	RP11-385H1.1	0.52423453	0.70910937	0.84546846
NLRP5	KRT8P25	0.5470895	0.718243	0.823167
OR9H1P	OR3D1P	0.48886815	0.700301	0.87434757
OR9H1P	OR14A2	0.552756	0.7456786	0.90052056
OR9H1P	OR14K1	0.5365075	0.74255276	0.8936655
RP11-469N6.1	RP11-739N10.1	0.53204566	0.70088065	0.8636861
RP11-469N6.1	ABCB10P1	0.45039514	0.7003503	0.83570683
MTND5P7	MTND4P5	0.601631	0.72153264	0.8258136
RP11-65F13.3	OR2M1P	0.55611265	0.71833205	0.85281366
ZNF479	HNF4GP1	0.6596402	0.7837144	0.8723288
ZNF479	CT45A3	0.6853416	0.7781149	0.8867211
ZNF479	SLC13A1	0.5510233	0.7258491	0.8221528
ZNF479	ACTR3BP5	0.61607635	0.71476	0.7917811
ZNF479	RP4-668E10.4	0.62551826	0.7241024	0.8211573
ZNF479	PRNT	0.6314752	0.7241024	0.82995206
ZNF479	RP11-470L19.2	0.5810789	0.72156966	0.8027338
ZNF479	RP5-896L10.1	0.5985048	0.7126992	0.80079037
ZNF479	RP11-989E6.8	0.5675673	0.71770793	0.800453
ZNF479	RP11-68D16.2	0.5714461	0.7355623	0.81949806
ZNF479	MTND4P1	0.6707422	0.7659575	0.84266406
ZNF479	AC092646.1	0.4883812	0.7128912	0.8242045
ZNF479	C16orf97	0.57616884	0.74164134	0.8233591
ZNF479	RP11-19D2.2	0.53170717	0.7841945	0.86052126
ZNF479	RP11-339F13.2	0.58474976	0.7183033	0.81563336
ZNF479	CTAGE13P	0.5695017	0.7269782	0.845218
ZNF479	MTND4P5	0.648923	0.7051672	0.74903476
ZNF479	RP11-568G20.2	0.6131206	0.7720365	0.84604245
ZNF479	PRL	0.6018326	0.7038106	0.8134461
ZNF479	AC062022.1	0.6220635	0.7412071	0.8387469
ZNF479	ANKRD26P2	0.6133964	0.71059257	0.8002607
ZNF479	CTD-2351A16.1	0.6368856	0.7051961	0.8325826
ZNF479	RP11-271F18.3	0.5257553	0.70643055	0.8104095
ZNF479	AC005176.2	0.6017952	0.7355623	0.8166023
RP5-1070A16.1	OR2J1	0.56382066	0.73771304	0.83156085
RP5-1070A16.1	RP11-294L13.1	0.59883916	0.7015313	0.82027197
RP5-1070A16.1	RP11-588G21.2	0.4649795	0.72638094	0.85590863
RP5-1070A16.1	RP11-1112C15.1	0.5639124	0.7202102	0.84280664
RP5-1070A16.1	TSPAN19	0.56150186	0.7610068	0.8437556
RP5-1070A16.1	RP11-68D16.2	0.65414226	0.72125155	0.846153
RP5-1070A16.1	CTD-2342I9.1	0.70263094	0.7041468	0.83041495
RP5-1070A16.1	TOPAZ1	0.5865369	0.7352941	0.8701443
RP5-1070A16.1	AP000469.2	0.57689124	0.7182479	0.81517917
RP5-1070A16.1	RP1-217P22.2	0.6071908	0.7175817	0.7878649
RP5-1070A16.1	KRT17P4	0.59306264	0.7989812	0.90365446
RP5-1070A16.1	OR10J1	0.537674	0.7078214	0.81777436
RP5-1070A16.1	RP11-544D21.2	0.6002964	0.71656495	0.85399383
ACSM2B	REG1B	0.5267751	0.71593916	0.8301417
ACSM2B	LYARP1	0.4759656	0.7066577	0.81378096
ACSM2B	MTND5P27	0.516592	0.70043147	0.8067139
ACSM2B	RP11-284A20.2	0.5139382	0.7054079	0.8172091
C11orf86	LINC00518	0.6183646	0.7178696	0.8805587
RP11-595O22.1	LPCAT2BP	0.7163516	0.89389557	0.96985966
RP11-595O22.1	RP1-228P16.9	0.637829	0.7113011	0.8180243
RP11-595O22.1	RP11-76I14.1	0.58065075	0.729804	0.82995206
RP11-595O22.1	RP4-668E10.4	0.5608931	0.71657753	0.82985574
RP11-595O22.1	RP11-14K3.1	0.5890176	0.7139037	0.83573806
RP11-595O22.1	RP11-410C4.5	0.6194329	0.7048251	0.82406294
RP11-595O22.1	FAM47C	0.5275771	0.7280957	0.84434503
RP11-595O22.1	ADAM7	0.5919483	0.738554	0.84789723
RP11-595O22.1	RP11-153K16.2	0.7126587	0.7727803	0.8999461
RP11-595O22.1	AC020956.3	0.52870923	0.7058505	0.8281317
RP11-595O22.1	RP3-449H6.2	0.595148	0.7069976	0.81351966
RP11-595O22.1	FRG2DP	0.61933523	0.7069976	0.7734802
RP11-595O22.1	RP11-87M18.2	0.61352694	0.7182479	0.8507059
RP11-595O22.1	RP11-946L20.1	0.58119154	0.7015313	0.837815
RP11-595O22.1	C16orf97	0.57556665	0.7241024	0.7815806
RP11-595O22.1	RP11-193H5.1	0.7471879	0.76835823	0.83294255
RP11-595O22.1	RP11-475D12.2	0.5629519	0.70711225	0.8155208
RP11-595O22.1	CHIAP2	0.5931278	0.7182479	0.8385221
RP11-595O22.1	RP11-295D22.1	0.55012935	0.7058505	0.79780954
RP11-595O22.1	RP11-730N24.1	0.7137941	0.6550802	0.7382908
RP11-595O22.1	LINC01222	0.65369064	0.7832943	0.8900566
RP11-595O22.1	ANKRD26P2	0.6773451	0.74789774	0.8639506
RP11-595O22.1	AC034110.1	0.6129784	0.74608696	0.82907104
RP11-595O22.1	CTD-2351A16.1	0.61209106	0.73546964	0.83358467
RP11-595O22.1	CAPZA3	0.55286455	0.7493695	0.87623256
RP11-595O22.1	ZNF705A	0.54549676	0.75443757	0.8768186
RP11-595O22.1	LINC01516	0.54316807	0.7089994	0.84933776
RP11-342M1.6	LINC01019	0.56050706	0.73126614	0.83724976
RP11-342M1.6	OR4G1P	0.59527177	0.70809275	0.81894135
RP11-342M1.6	RP5-1119O21.2	0.5838241	0.7767337	0.8606053
RP11-342M1.6	AKAP4	0.53427917	0.73408073	0.8503575
RP11-342M1.6	CTC-525D6.1	0.6991423	0.7885292	0.88819766
RP11-342M1.6	ZNF101P1	0.56647	0.741659	0.83085567
RP11-342M1.6	SPATA31A6	0.57118297	0.71463907	0.81711173
RP11-342M1.6	HCRTR2	0.60274184	0.7280957	0.8392904
RP11-342M1.6	RP11-15E1.6	0.60942316	0.7027513	0.8052506
RP11-342M1.6	LL22NC03-88E1.17	0.5931912	0.71834624	0.8263708
RP11-342M1.6	RP11-826N14.2	0.6147	0.7228387	0.7977544
RP11-342M1.6	KRT17P4	0.50964147	0.7142915	0.8164256
RP11-342M1.6	RP13-786C16.1	0.5589578	0.7206851	0.8205594
RP11-342M1.6	LINC00210	0.55436337	0.7233703	0.7870983
RP11-342M1.6	OR8S1	0.47847053	0.7051829	0.8299658
RP11-342M1.6	PRR18	0.527092	0.71417505	0.8642022
RP11-342M1.6	ASH2LP1	0.5856877	0.71370524	0.8141812
RP11-342M1.6	LL22NC03-63E9.3	0.5281341	0.7532685	0.8496525
RP11-342M1.6	OSTN	0.50547826	0.7307722	0.8678695
RP11-29P20.1	MIR4500HG	0.5016881	0.7212621	0.8721224
DNAJC5G	RP11-491F9.5	0.52718437	0.7119264	0.81961286
DNAJC5G	SLC22A12	0.5869357	0.7329409	0.86365753
PABPC1P12	AC005307.3	0.6417348	0.7876092	0.8930436
PABPC1P12	GMNC	0.59665287	0.74837124	0.8632221
PABPC1P12	ICE2P2	0.60686857	0.71532685	0.8085512
PABPC1P12	SPATA31D2P	0.60972905	0.775663	0.8990905
PABPC1P12	HSPD1P15	0.55955863	0.7031794	0.8027949
PABPC1P12	RP11-536C10.26	0.55490315	0.70608515	0.81684613
PABPC1P12	HSFY1P1	0.6308149	0.738554	0.8265594
PABPC1P12	POU3F4	0.5919571	0.71480227	0.7901488
PABPC1P12	RP11-73G16.1	0.5723274	0.72031915	0.84742194
PABPC1P12	RP11-258B16.1	0.58760935	0.71505547	0.7952373
PABPC1P12	KRT18P46	0.59113747	0.71312076	0.7932179
PABPC1P12	AC011718.4	0.6828868	0.7192683	0.79370576
PABPC1P12	MTND5P13	0.62153906	0.7341662	0.82622325
PABPC1P12	RP11-25D10.2	0.6520697	0.77291626	0.8440119
PABPC1P12	TISP43	0.612049	0.7434307	0.8249636
PABPC1P12	OR5T3	0.5512542	0.70960575	0.7810939
PABPC1P12	TAAR2	0.6353911	0.73600966	0.80687255
PABPC1P12	TOPAZ1	0.5738957	0.738554	0.8209442
PABPC1P12	RP11-342F21.1	0.540383	0.7444283	0.8434722
PABPC1P12	OR5H15	0.6444577	0.7361111	0.86227274
PABPC1P12	FAM169B	0.52255934	0.709765	0.81941706
PABPC1P12	LINC01299	0.60433984	0.7183993	0.81544405
PABPC1P12	AHSG	0.5338765	0.70119584	0.7841522
PABPC1P12	PRKRIRP8	0.5707064	0.71159935	0.8313692
PABPC1P12	PKP4P1	0.5974211	0.71504205	0.8205196
PABPC1P12	KLK15	0.61008006	0.72640556	0.8164375
PABPC1P12	AC006552.1	0.55321485	0.7099686	0.8258964
PABPC1P12	RP3-428A13.1	0.5428977	0.70465195	0.826429
PABPC1P12	SALL1P1	0.54992825	0.71480227	0.80466837
PABPC1P12	CTC-339O9.1	0.55001265	0.7658069	0.8665397
PABPC1P12	RP1-140J1.1	0.578056	0.7501555	0.85391545
PABPC1P12	OR5I1	0.52252305	0.7167142	0.7806984
PABPC1P12	LINC00320	0.59957623	0.72640556	0.79569817
PABPC1P12	RPTN	0.5153222	0.7203603	0.8580957
PABPC1P12	HYALP1	0.57836634	0.72061366	0.8215299
PABPC1P12	RP11-16E18.1	0.63512367	0.72145337	0.8172154
PABPC1P12	RP11-730N24.1	0.6620888	0.7549057	0.8631706
PABPC1P12	KRT18P43	0.6152328	0.7438587	0.8229758
PABPC1P12	CYLC1	0.57291627	0.7003999	0.7901728
PABPC1P12	RP11-80F22.5	0.6284388	0.7874448	0.8711777
PABPC1P12	RP4-640H8.2	0.6131197	0.74261063	0.82440203
PABPC1P12	HTR5A-AS1	0.64417267	0.71944445	0.79954547
PABPC1P12	AC018717.2	0.5886817	0.71264774	0.8134434
PABPC1P12	C10orf53	0.63501	0.760872	0.83879405
PABPC1P12	PRR23B	0.6294653	0.74722224	0.8540909
PABPC1P12	LINC00210	0.64124024	0.7438587	0.8146826
PABPC1P12	LINC01551	0.6253257	0.75277776	0.84
PABPC1P12	RP5-1004I9.1	0.58158183	0.71509695	0.77492833
PABPC1P12	RP5-998G20.1	0.58977854	0.7220825	0.80467474
PABPC1P12	OR4K2	0.58771557	0.70119584	0.7815272
PABPC1P12	MTRNR2L11	0.56980217	0.7331034	0.80117863
PABPC1P12	MTND5P30	0.5829544	0.7089909	0.81825125
PABPC1P12	AC005176.2	0.5510667	0.7089909	0.7887436
PABPC1P12	RP11-861E23.2	0.5684236	0.7563613	0.866601
UGT2B4	RP11-307A17.2	0.60005885	0.7579015	0.8870798
RP11-491F9.2	RP11-373E16.3	0.5271776	0.7144031	0.848889
HNF4GP1	CT45A3	0.6498932	0.7560083	0.8775835
HNF4GP1	DCAF12L1	0.61751276	0.73409504	0.7979038
HNF4GP1	OR4G1P	0.6497604	0.7552549	0.8230603
HNF4GP1	OPCML-IT1	0.66643703	0.70905936	0.7730441
HNF4GP1	RP4-668E10.4	0.59924823	0.7156264	0.8147381
HNF4GP1	PRNT	0.59179413	0.7609602	0.8279858
HNF4GP1	RP11-144L1.4	0.56074363	0.7077597	0.7751083
HNF4GP1	RP11-459O16.9	0.5676569	0.7008547	0.78838974
HNF4GP1	RAX	0.60833836	0.728579	0.8081142
HNF4GP1	RP11-363G10.2	0.5762689	0.7035042	0.79452485
HNF4GP1	GALNTL5	0.613986	0.75160295	0.82420146
HNF4GP1	RP11-470L19.2	0.6781173	0.74509805	0.8152047
HNF4GP1	RP5-896L10.1	0.6397431	0.754484	0.8544814
HNF4GP1	RP4-539M6.14	0.5368941	0.70987076	0.79452485
HNF4GP1	AC011718.4	0.66862077	0.7998349	0.86098355
HNF4GP1	MTND5P13	0.6116554	0.8005702	0.87414676
HNF4GP1	BLACE	0.6878654	0.74770236	0.8528607
HNF4GP1	RP11-747D18.1	0.5862385	0.7008547	0.7958274
HNF4GP1	AC013733.4	0.73286545	0.83635706	0.9019301
HNF4GP1	MTND4P1	0.6270402	0.7077597	0.79263985
HNF4GP1	HCRTR2	0.7159925	0.6638164	0.78977114
HNF4GP1	RP11-56L13.1	0.6439896	0.7585826	0.8201967
HNF4GP1	RP11-946L20.1	0.6164565	0.7179248	0.81838167
HNF4GP1	PRDM9	0.5859621	0.7316108	0.8207194
HNF4GP1	RP11-24P4.1	0.6569706	0.7837144	0.8606411
HNF4GP1	RP11-475D12.2	0.606031	0.7855544	0.8515617
HNF4GP1	VN1R7P	0.6572141	0.7353796	0.8165465
HNF4GP1	RP11-19D2.2	0.68060905	0.82514423	0.87976646
HNF4GP1	OR5I1	0.5274859	0.756963	0.8154577
HNF4GP1	HSPD1P3	0.69198936	0.7560945	0.8393907
HNF4GP1	PASD1	0.5662619	0.7035042	0.82277465
HNF4GP1	RP11-339F13.2	0.6127795	0.71812487	0.8259469
HNF4GP1	RP11-436D23.1	0.5505789	0.70960575	0.79552996
HNF4GP1	MTND4P5	0.6416229	0.7008547	0.7852022
HNF4GP1	OR2T4	0.57338315	0.7000323	0.75670385
HNF4GP1	RP11-568G20.2	0.6484425	0.7491895	0.8218591
HNF4GP1	RP11-16E18.1	0.70324653	0.8005702	0.8565503
HNF4GP1	KIF2B	0.6232923	0.73600966	0.8146062
HNF4GP1	RP11-566K19.12	0.570207	0.7035042	0.79200256
HNF4GP1	KRT18P43	0.6211519	0.7048774	0.7873905
HNF4GP1	AC062022.1	0.5947204	0.754484	0.8529528
HNF4GP1	ANKRD26P2	0.64204645	0.78522605	0.8477036
HNF4GP1	PRR23B	0.58686686	0.70960575	0.78006274
HNF4GP1	LINC00703	0.5601912	0.72260386	0.8152077
HNF4GP1	RP11-716D16.1	0.6294497	0.7113819	0.80608237
HNF4GP1	ACTR3BP3	0.5742586	0.7303312	0.79144996
HNF4GP1	RP11-271F18.3	0.5961397	0.7450967	0.8196739
HNF4GP1	FLJ22763	0.5891692	0.7756156	0.83986926
HNF4GP1	RP5-998G20.1	0.6394078	0.7019688	0.7725028
HNF4GP1	LINC01111	0.5407456	0.7350552	0.8035284
HNF4GP1	RP11-152L7.2	0.634914	0.7629995	0.82398415
HNF4GP1	RP3-334F4.1	0.66871834	0.7401498	0.8369671
HNF4GP1	AC005176.2	0.5881236	0.72156966	0.7820146
HNF4GP1	ASH2LP1	0.6589005	0.7586935	0.8214947
HNF4GP1	RP11-114H20.1	0.5762689	0.7035042	0.79452485
HNF4GP1	RP11-775L16.1	0.70111173	0.74248314	0.83583194
RP4-781K5.4	C11orf44	0.5964922	0.72975427	0.8744471
AC139099.7	VWA3B	0.56477195	0.7030637	0.857553
MYT1L-AS1	EXOC7P1	0.6120119	0.7868199	0.8669828
MYT1L-AS1	SLC13A1	0.54835314	0.7426641	0.84094226
MYT1L-AS1	GAPDHP26	0.62742376	0.71942866	0.77635574
MYT1L-AS1	RP1-228P16.9	0.6068531	0.72642505	0.81122565
MYT1L-AS1	TRIM49D1	0.6573038	0.70643055	0.75698376
MYT1L-AS1	RP11-1078H9.6	0.5370053	0.72153264	0.8222035
MYT1L-AS1	PABPC1P13	0.6438558	0.7041619	0.7721109
MYT1L-AS1	PNLIPRP1	0.6160324	0.704162	0.8222242
MYT1L-AS1	RP11-258B16.1	0.7049325	0.8132856	0.89232904
MYT1L-AS1	SLC25A3P1	0.58976346	0.7459722	0.8338291
MYT1L-AS1	RP11-470L19.2	0.54855376	0.7008547	0.7496078
MYT1L-AS1	OR2G2	0.6050265	0.74164134	0.83011585
MYT1L-AS1	OR5T3	0.62899023	0.7284746	0.8000775
MYT1L-AS1	RP11-538C21.2	0.5532763	0.709034	0.7914481
MYT1L-AS1	AC020956.3	0.5882424	0.73223644	0.79295903
MYT1L-AS1	CTD-2342I9.1	0.65286547	0.7051672	0.7639961
MYT1L-AS1	CTD-3076M17.1	0.5792389	0.701296	0.7808863
MYT1L-AS1	RP1-217P22.2	0.6268275	0.72024405	0.7804494
MYT1L-AS1	NLRP9P	0.70912886	0.8142122	0.8925186
MYT1L-AS1	LINC01566	0.5483472	0.709034	0.80153024
MYT1L-AS1	RP11-113I24.1	0.5785383	0.726668	0.82393664
MYT1L-AS1	RP11-301G19.2	0.6976309	0.7837144	0.8383282
MYT1L-AS1	CTD-2561F5.1	0.47463155	0.7241024	0.82648045
MYT1L-AS1	IL17A	0.63743407	0.7361125	0.7890392
MYT1L-AS1	ANKRD26P2	0.65398663	0.7041619	0.76758677
MYT1L-AS1	LINC00703	0.6013167	0.70342904	0.778158
MYT1L-AS1	HSPD1P8	0.60295534	0.7272449	0.7821912
MYT1L-AS1	LINC00349	0.56910354	0.70623153	0.7854905
MYT1L-AS1	RP5-998G20.1	0.5723357	0.70851755	0.7772733
MYT1L-AS1	PABPC1P6	0.617003	0.74164134	0.8315637
MYT1L-AS1	AC008067.2	0.5675857	0.7230466	0.80840445
MYT1L-AS1	GPR123-AS1	0.58224934	0.7031794	0.7770343
MYT1L-AS1	AC005176.2	0.56248605	0.7051672	0.7635135
MYT1L-AS1	FAM71B	0.65386075	0.8024316	0.875
MYT1L-AS1	MAPK6PS4	0.617484	0.70482075	0.81164175
MYT1L-AS1	CTC-463N11.1	0.5498083	0.7286509	0.8198083
AC093642.3	AC093642.1	0.7067128	0.8451613	0.9649193
EXOC7P1	RP1-228P16.9	0.5536242	0.7058505	0.81218445
EXOC7P1	RP11-76I14.1	0.5750513	0.701296	0.7808863
EXOC7P1	C2orf78	0.61158645	0.7266613	0.857191
EXOC7P1	RP11-1078H9.6	0.51105887	0.7252548	0.83856195
EXOC7P1	RP11-538C21.2	0.5953042	0.7018107	0.7959963
EXOC7P1	LINC00837	0.5808564	0.7222812	0.83467925
EXOC7P1	ANKRD26P2	0.6338469	0.71170914	0.7906691
EXOC7P1	FOXB1	0.55917567	0.72399163	0.84805715
EXOC7P1	RP11-78H18.2	0.5288504	0.7173341	0.831052
EXOC7P1	GABRA1	0.5795228	0.7289847	0.8332804
EXOC7P1	FAM71B	0.6348568	0.7982231	0.89614457
EXOC7P1	MAPK6PS4	0.5361533	0.7089994	0.8258855
EXOC7P1	CTC-463N11.1	0.5775558	0.76883686	0.8624406
RP11-244B22.1	LINC00836	0.541706	0.70724636	0.82149535
RP11-244B22.1	MAGEB6	0.70740896	0.719325	0.8439442
RP11-244B22.1	FGFR3P5	0.49646863	0.73909765	0.80418044
PRKRIRP9	RP1-228P16.9	0.5773167	0.74722224	0.835
PRKRIRP9	VN2R3P	0.50353956	0.74910575	0.84155506
PRKRIRP9	RP11-470L19.2	0.60754937	0.7294087	0.813575
PRKRIRP9	RP11-747D18.1	0.5987801	0.7031794	0.777971
PRKRIRP9	RP11-19P22.5	0.6573759	0.7757911	0.8538334
PRKRIRP9	GK2	0.59313345	0.7572586	0.8560218
PRKRIRP9	TRIM60P13	0.5652746	0.7008256	0.7863882
PRKRIRP9	LINC00608	0.57245034	0.7113011	0.7971357
PRKRIRP9	AC073055.2	0.59973305	0.71944445	0.84272724
PRKRIRP9	RP11-490G2.2	0.6244759	0.70938045	0.79385465
PRKRIRP9	TECTB	0.60289127	0.72073054	0.8270376
PRKRIRP9	RP5-998H6.2	0.547708	0.7089909	0.79295903
PRKRIRP9	RP11-234O6.2	0.604157	0.74400455	0.8315008
HCFC2P1	LINC00836	0.52151984	0.7238157	0.81438214
HCFC2P1	RP11-14C10.4	0.58162403	0.7526103	0.84522724
HCFC2P1	TRIM60P13	0.63350296	0.702662	0.81140006
HCFC2P1	SPATA31B1P	0.53463095	0.7410227	0.870429
HCFC2P1	DCAF8L1	0.570754	0.7201474	0.86279905
HCFC2P1	GYG1P2	0.6698634	0.7826572	0.8677261
CTC-304I17.1	RP4-668E10.4	0.66595674	0.7325954	0.8779133
CTC-304I17.1	LINC00550	0.57234144	0.70237195	0.8446901
CTC-304I17.1	LINC01257	0.5995176	0.7719298	0.89816004
CTC-304I17.1	AC020956.3	0.5539598	0.709765	0.8037608
CTC-304I17.1	SALL4P5	0.63700914	0.7268171	0.8937741
CTC-304I17.1	RP11-475D12.2	0.6282088	0.73042107	0.8847077
CTC-304I17.1	LINC01080	0.59916526	0.72753084	0.8765261
CTC-304I17.1	KIF2B	0.5669025	0.7519815	0.87895495
CTC-304I17.1	RP11-380D15.2	0.6412504	0.7071265	0.8546988
CTC-304I17.1	LINC01111	0.59793985	0.7067086	0.8415197
CTC-304I17.1	SLC17A6	0.57915556	0.7074616	0.8436113
AC005307.3	RP11-204E4.4	0.60555226	0.7058505	0.84250665
AC005307.3	GMNC	0.51402986	0.70395315	0.82351875
AC005307.3	ICE2P2	0.5433497	0.7018107	0.8155556
AC005307.3	SPATA31D2P	0.61691505	0.7227011	0.83228624
AC005307.3	RP11-463J7.2	0.5406822	0.71657753	0.80965596
AC005307.3	HSPD1P15	0.5478506	0.701296	0.8128253
AC005307.3	HSFY1P1	0.63422626	0.72192514	0.8283019
AC005307.3	RP11-73G16.1	0.556527	0.73777276	0.8244125
AC005307.3	MTND5P27	0.5739763	0.7069976	0.81444544
AC005307.3	SLC4A1APP2	0.5341657	0.72307587	0.83144295
AC005307.3	RP11-470L19.2	0.5788379	0.7026739	0.787733
AC005307.3	RP11-118H4.1	0.587194	0.7435679	0.8643422
